name,URL,stars,type,rating,pitches,Length,latitude,longitude,id,location,grade,safety,Unnamed: 0
Sorta Kinda,https://www.mountainproject.com/route/116216285/sorta-kinda,1.0,TR,5.9,1,40,34.09367,-116.16107,116216285,"['Clump Canyon', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Groover McTuber,https://www.mountainproject.com/route/118018557/groover-mctuber,1.0,Trad,5.9 PG13,1,50,34.02934,-116.14453,118018557,"['No Falls Wall', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",9,PG13,
Boot Failure,https://www.mountainproject.com/route/116216045/boot-failure,1.0,Trad,5.9,1,40,34.09567,-116.15851,116216045,"['Campfire Crag - North Face', 'Campfire Crag Area', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Rosie the Robot,https://www.mountainproject.com/route/116383009/rosie-the-robot,1.0,TR,5.9,1,65,34.0437,-116.14234,116383009,"['Pea Brain', 'East Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
George J. Jetson,https://www.mountainproject.com/route/116383027/george-j-jetson,1.0,TR,5.9,1,65,34.0437,-116.14234,116383027,"['Pea Brain', 'East Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Split Tail,https://www.mountainproject.com/route/106760023/split-tail,1.0,Sport,5.9,2,100,34.07859,-116.1451,106760023,"['The Pyramid', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Ten Years After,https://www.mountainproject.com/route/116246433/ten-years-after,1.0,Trad,5.9,1,70,34.02684,-116.1417,116246433,"['Hunk Rock - East Face', 'Hunk Rock', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",9,S,
Jelly Bean,https://www.mountainproject.com/route/111693175/jelly-bean,1.0,TR,5.9,1,45,34.03299,-116.18474,111693175,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Unknown 739,https://www.mountainproject.com/route/114191238/unknown-739,1.0,TR,5.9,1,,34.03281,-116.18702,114191238739,"[""Brian's Crag"", 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Wheezer,https://www.mountainproject.com/route/111835916/wheezer,1.0,TR,5.9,1,60,34.02521,-116.15706,111835916,"['Echo Cove - East Side', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Talk to Animals,https://www.mountainproject.com/route/118791115/talk-to-animals,1.0,Sport,5.9 PG13,1,50,34.10523,-116.22744,118791115,"['North 40 (aka Doolittle House Area)', 'Joshua Tree National Park', 'California']",9,PG13,
Laryngitis,https://www.mountainproject.com/route/108451739/laryngitis,1.0,TR,5.9,1,30,34.09506,-116.1595,108451739,"['Little Campfire Crag', 'Campfire Crag Area', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Write In,https://www.mountainproject.com/route/106928426/write-in,1.0,TR,5.9-,1,150,33.99446,-116.14002,106928426,"['Saddle Rocks - Skirt  (West Face)', 'Saddle Rocks - Skirt', 'Saddle Rocks', 'Saddle Rocks Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Stand Up,https://www.mountainproject.com/route/111693501/stand-up,1.0,"Trad, TR",5.9,1,30,34.03299,-116.18474,111693501,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Okja Found,https://www.mountainproject.com/route/114115696/okja-found,1.0,Trad,5.9+,1,50,34.01805,-116.17059,114115696,"['Found In The Duffle Crag', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Finger Locks or Cedar Box,https://www.mountainproject.com/route/113386195/finger-locks-or-cedar-box,1.0,Trad,5.9,1,30,34,-116.04575,113386195,"['South Creeper Rock', 'Creeper Rocks', 'Live Oak Picnic Area', 'Joshua Tree National Park', 'California']",9,S,
Rubber Soul,https://www.mountainproject.com/route/113751723/rubber-soul,1.0,TR,5.9,1,60,34.02929,-116.20041,113751723,"['White Cliffs of Dover - Right Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Organize A Paper Drive,https://www.mountainproject.com/route/118656043/organize-a-paper-drive,1.0,Trad,5.9+ PG13,1,60,34.00185,-116.13646,118656043,"['North Cave Rock (North Face)', 'North Cave Rock', 'Cave Corridor', 'Cave Corridor Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,PG13,
Sand Witch,https://www.mountainproject.com/route/111767058/sand-witch,1.0,"Trad, TR",5.9+ R,1,25,34.03989,-116.19486,111767058,"['AFPA Rock', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,R,
White Room,https://www.mountainproject.com/route/113735556/white-room,1.0,Trad,5.9 PG13,1,50,34.01232,-116.17133,113735556,"['Tumbling Rainbow Formation', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,PG13,
Sharon Stone,https://www.mountainproject.com/route/106779643/sharon-stone,1.0,Trad,5.9+,1,50,34.02919,-116.199,106779643,"['White Cliffs of Dover - Left Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
King Tubby,https://www.mountainproject.com/route/112310777/king-tubby,1.0,Trad,5.9+,1,80,34.00192,-116.05871,112310777,"['The Wedge', 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Left Crack,https://www.mountainproject.com/route/112393205/left-crack,1.0,Trad,5.9,1,40,34.02979,-116.18107,112393205,"['Roadside Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Soul Research,https://www.mountainproject.com/route/113824420/soul-research,1.0,Trad,5.9+ PG13,1,80,34.02434,-116.16968,113824420,"['The Aviary', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,PG13,
Lil Squirt,https://www.mountainproject.com/route/107188145/lil-squirt,1.0,Sport,5.9+,1,30,33.98991,-116.16346,107188145,"['Cap Rock - North Face', 'Cap Rock', 'Cap Rock Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
The Card Sharp,https://www.mountainproject.com/route/111332199/the-card-sharp,1.0,Trad,5.9,1,60,34.02749,-116.15106,111332199,"['Poker Face', 'Big Hunk', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Alien Poodle,https://www.mountainproject.com/route/118631845/alien-poodle,1.0,TR,5.9,1,30,33.95987,-116.01732,118631845,"['Stirrup Towers', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",9,S,
Hellcat,https://www.mountainproject.com/route/111150506/hellcat,1.0,TR,5.9,1,30,33.99942,-116.14657,111150506,"['East Wall Outer (Creature Feature Area)', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Winters,https://www.mountainproject.com/route/111744839/winters,1.0,TR,5.9,1,30,34.03299,-116.18474,111744839,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Mother of All Spires,https://www.mountainproject.com/route/106735249/mother-of-all-spires,1.0,Trad,5.9,1,50,34.12765,-116.09929,106735249,"['Mother of All Spires Area', 'Forty Nine Palms Oasis Area', 'Joshua Tree National Park', 'California']",9,S,
"Sushi Dip, Please",https://www.mountainproject.com/route/112395714/sushi-dip-please,1.0,TR,5.9,1,90,34.02621,-116.16454,112395714,"['Dutzi Rock', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
Edam vs Gouda,https://www.mountainproject.com/route/111151464/edam-vs-gouda,1.0,Trad,5.9 PG13,1,35,34.01343,-116.16796,111151464,"['Locomotion Rock', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,PG13,
Glide or Slide,https://www.mountainproject.com/route/112341894/glide-or-slide,1.0,"Trad, TR",5.9-,1,25,34.01934,-116.17024,112341894,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Jello Shots,https://www.mountainproject.com/route/111693478/jello-shots,1.0,"Trad, TR",5.9+,1,50,34.03299,-116.18474,111693478,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Shaggy Dog (aka Route 1056),https://www.mountainproject.com/route/108068309/shaggy-dog-aka-route-1056,1.0,Sport,5.9,1,50,34.00123,-116.13668,1080683091056,"['South Cave Rock', 'Cave Corridor', 'Cave Corridor Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Mind Meld,https://www.mountainproject.com/route/111863825/mind-meld,1.0,TR,5.9+,1,55,34.02459,-116.17916,111863825,"['Hemingway Buttress (East Face Right)', 'Hemingway Buttress', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Three Friends and a Baby,https://www.mountainproject.com/route/111867830/three-friends-and-a-baby,1.0,"Trad, TR",5.9,1,45,34.01934,-116.17024,111867830,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Manzanita Mangle,https://www.mountainproject.com/route/107871541/manzanita-mangle,1.0,TR,5.9-,1,55,34.0258,-116.1522,107871541,"['Mounds', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Grip or Slip,https://www.mountainproject.com/route/112332500/grip-or-slip,1.0,"Trad, TR",5.9+,1,25,34.01934,-116.17024,112332500,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Tia's Delight,https://www.mountainproject.com/route/108169422/tias-delight,1.0,Trad,5.9,1,70,34.07226,-116.1721,108169422,"['Tia Dome', 'West Mongolia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Drinkin' Buddy,https://www.mountainproject.com/route/106856026/drinkin-buddy,1.0,Sport,5.9,1,40,34.09053,-116.13802,106856026,"['Schlitz Pillars', 'Leisure World', 'Rattlesnake Wash Hillside', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Bill Keys,https://www.mountainproject.com/route/110108863/bill-keys,1.0,Trad,5.9 R,1,40,34.0307,-116.146,110108863,"['Keystone Block', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",9,R,
Split Shift,https://www.mountainproject.com/route/111867841/split-shift,1.0,"Trad, TR",5.9 R,1,45,34.01934,-116.17024,111867841,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,R,
Sommet,https://www.mountainproject.com/route/111890098/sommet,1.0,TR,5.9+,1,35,34.01934,-116.17024,111890098,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Left Handed Lesbian,https://www.mountainproject.com/route/107872778/left-handed-lesbian,1.0,TR,5.9,1,60,34.03726,-116.14539,107872778,"['Vagmarken Buttress Right', 'Vagmarken Hill', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Labor 'O Love,https://www.mountainproject.com/route/111363885/labor-o-love,1.0,TR,5.9,1,50,34.02111,-116.16682,111363885,"['Labor Dome', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
Old is a Three Letter Word,https://www.mountainproject.com/route/107871088/old-is-a-three-letter-word,1.0,Trad,5.9-,1,30,34.0518,-116.20417,107871088,"['The Intimidator Rocks', 'Vagmarken Hill', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Bin Laden's Cave,https://www.mountainproject.com/route/111150670/bin-ladens-cave,1.0,Trad,5.9 PG13,1,50,33.99862,-116.1477,111150670,"['East Wall South End (Chesire for President Area)', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,PG13,
Split Infinitive,https://www.mountainproject.com/route/111885877/split-infinitive,1.0,"Trad, TR",5.9+ PG13,1,45,34.01934,-116.17024,111885877,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,PG13,
The Snake,https://www.mountainproject.com/route/108169389/the-snake,1.0,Trad,5.9,1,70,34.07226,-116.1721,108169389,"['Snake Dome', 'West Mongolia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Samiti,https://www.mountainproject.com/route/111890209/samiti,1.0,"Trad, TR",5.9,1,35,34.01934,-116.17024,111890209,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",9,S,
Testicle Festival,https://www.mountainproject.com/route/106819767/testicle-festival,1.0,Trad,5.9,1,50,34.10048,-116.13234,106819767,"['The Teste', 'Northeast Hills', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
No-Doz,https://www.mountainproject.com/route/106783098/no-doz,1.0,Trad,5.9 R,1,50,34.00051,-116.14604,106783098,"['East Wall, North End (Diamond Dogs Area)', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,R,
Synagogue,https://www.mountainproject.com/route/110505860/synagogue,1.0,Trad,5.9 R,1,70,34.0129,-116.14396,110505860,"['Sinagar Rock', 'Comic Book Area', 'Joshua Tree National Park', 'California']",9,R,
Elroy Was Here,https://www.mountainproject.com/route/111206568/elroy-was-here,1.0,Trad,5.9,1,100,34.0437,-116.14234,111206568,"['Pea Brain', 'East Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
I Chose to Climb,https://www.mountainproject.com/route/107872938/i-chose-to-climb,1.0,TR,5.9-,1,30,34.0103,-116.1711,107872938,"['Little Stuff Crags', 'Houser Buttress Area', 'Real Hidden Valley Vicinity', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
The Rubber Room,https://www.mountainproject.com/route/108100433/the-rubber-room,1.0,Trad,5.9 PG13,1,50,33.99,-116.14208,108100433,"[""Keith's Wall"", 'The Asylum', 'Oyster Bar Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,PG13,
Jonesing,https://www.mountainproject.com/route/107037382/jonesing,1.0,Sport,5.9-,1,35,33.9568,-116.0225,107037382,"['Happy Hour Area', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",9,S,
Nurses in Bondage,https://www.mountainproject.com/route/107113754/nurses-in-bondage,1.0,Trad,5.9,1,40,33.94905,-116.0734,107113754,"['The Diamond', 'Diamond Clump', 'Virgin Islands Area', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",9,S,
Karoosh's Wedding Crack,https://www.mountainproject.com/route/106841379/karooshs-wedding-crack,1.0,Trad,5.9+,1,60,34.02929,-116.20041,106841379,"['White Cliffs of Dover - Right Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Eat Berthas Muscles,https://www.mountainproject.com/route/106784988/eat-berthas-muscles,1.0,Trad,5.9+,1,60,33.98963,-116.16348,106784988,"['Cap Rock - South Face', 'Cap Rock', 'Cap Rock Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Sand In My Shoes (aka Drill Dust),https://www.mountainproject.com/route/106913664/sand-in-my-shoes-aka-drill-dust,0.8,Trad,5.9 PG13,1,40,34.0015,-116.0204,106913664,"['Castle Rock - South Side', 'Castle Rock', 'Belle Campground', 'Belle Campground Area', 'Joshua Tree National Park', 'California']",9,PG13,
The Cre-cha,https://www.mountainproject.com/route/110095675/the-cre-cha,1.0,TR,5.9,1,30,34.03591,-116.14133,110095675,"['The Creature', 'South Wonderland Approach', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Sinagar,https://www.mountainproject.com/route/110501660/sinagar,1.0,Trad,5.9,1,70,34.0129,-116.14396,110501660,"['Sinagar Rock', 'Comic Book Area', 'Joshua Tree National Park', 'California']",9,S,
Lung Butter,https://www.mountainproject.com/route/106787201/lung-butter,1.0,Trad,5.9,1,50,34.08182,-116.14139,106787201,"['Ponderosa Wall / Black Tower', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Suspect Rock,https://www.mountainproject.com/route/106912836/suspect-rock,1.0,Trad,5.9,1,50,34.02459,-116.17916,106912836,"['Hemingway Buttress (East Face Right)', 'Hemingway Buttress', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Key to the Kingdom,https://www.mountainproject.com/route/106751883/key-to-the-kingdom,1.0,Trad,5.9 PG13,1,40,34.00317,-116.14936,106751883,"['King Dome - East Face', 'King Dome', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,PG13,
Kwidgi-Bo on the Loose,https://www.mountainproject.com/route/105886733/kwidgi-bo-on-the-loose,1.0,TR,5.9,1,,34.09639,-116.1649,105886733,"['The Wall of Absurdities', 'Group Campsite 11', 'Group Campsites Road', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Target Audience,https://www.mountainproject.com/route/107970200/target-audience,1.0,TR,5.9,1,60,33.99019,-116.14432,107970200,"['Target Rock - (SW Face)', 'Target Rock', 'Oyster Bar Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Shirley MacLaine Meets Edlinger,https://www.mountainproject.com/route/107961155/shirley-maclaine-meets-edlinger,1.0,Trad,5.9 PG13,1,40,34.01161,-116.14659,107961155,"['Deja Vu Pinnacle', 'Watergate Rock Area', 'Comic Book Area', 'Joshua Tree National Park', 'California']",9,PG13,
Wally George,https://www.mountainproject.com/route/107166746/wally-george,1.0,Trad,5.9,1,120,33.97293,-116.1638,107166746,"['Wally World', 'Cap Rock Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Another Brick in the Wall,https://www.mountainproject.com/route/107019540/another-brick-in-the-wall,1.0,TR,5.9,1,40,34.04122,-116.14803,107019540,"['Perry Masonary', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Hanging Turd of Babylon,https://www.mountainproject.com/route/106789738/hanging-turd-of-babylon,1.0,Trad,5.9,1,40,34.02238,-116.16053,106789738,"['Peyote Cracks, East Face, Right End', 'Peyote Cracks Formation', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
"Doctor, Doctor, Doctor",https://www.mountainproject.com/route/106805672/doctor-doctor-doctor,1.0,Trad,5.9,2,,33.95945,-116.11862,106805672,"['Monkey Dome', 'The Galapagos', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",9,S,
What the Deuce,https://www.mountainproject.com/route/106664823/what-the-deuce,1.0,Trad,5.9+,1,60,34.06353,-116.22494,106664823,"['New Quahog', 'Negropolis Hillside', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Lockerbie,https://www.mountainproject.com/route/106752271/lockerbie,1.0,Sport,5.9,1,50,34.12817,-116.07306,106752271,"['Locker Rock', 'Up  Canyon Crags', 'Del Taco Crags Area', 'Joshua Tree National Park', 'California']",9,S,
[Redacted],https://www.mountainproject.com/route/107100012/redacted,1.0,Trad,5.9,1,80,33.9453,-116.06003,107100012,"['Virgin Pile', 'East Virgin Islands', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",9,S,
Hobbes,https://www.mountainproject.com/route/110095885/hobbes,1.0,Trad,5.9 R,1,60,34.04779,-116.14372,110095885,"['Pringle Rock', 'Central Wonderland', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,R,
Cling Tenatiously to My Buttocks,https://www.mountainproject.com/route/106805919/cling-tenatiously-to-my-buttocks,1.0,Trad,5.9,1,50,33.9571,-116.1205,106805919,"['The Tortuga', 'The Galapagos', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",9,S,
