Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Manzanita Mangle","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871541/manzanita-mangle,1.0,-1,TR,5.9-,1,55,34.0258,-116.1522
Caligula,"Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725863/caligula,1.4,-1,Trad,5.9,1,40,34.0258,-116.1522
"Deep Throat","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725374/deep-throat,2.9,-1,Trad,5.9,1,40,34.0258,-116.1522
"The Little Grunt","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/115796824/the-little-grunt,1.3,-1,Sport,5.10b,1,,34.0258,-116.1522
"Behind the Green Door","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725371/behind-the-green-door,2.3,-1,Sport,5.10d,1,40,34.0258,-116.1522
"Mushroom Crack","Anasazi Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725554/mushroom-crack,1.9,-1,Trad,5.10b,1,80,34.02626,-116.1486
"The Song Remains the Same","Anasazi Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111249086/the-song-remains-the-same,0.0,-1,Trad,5.10,1,40,34.02626,-116.1486
Unknown,"Anasazi Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111249291/unknown,1.0,-1,Trad,5.10+,1,50,34.02626,-116.1486
"Ancestral Puebloans","Anasazi Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111249126/ancestral-puebloans,1.0,-1,"Trad, TR",5.10+,1,35,34.02626,-116.1486
"Physical Graffiti","Anasazi Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725551/physical-graffiti,3.6,-1,Sport,5.10d,2,100,34.02626,-116.1486
Wit,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871503/wit,1.0,-1,Trad,5.8-,1,45,34.02521,-116.15706
Inhaler,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105897095/inhaler,2.3,-1,Sport,5.8,1,60,34.02521,-116.15706
"Hatfield Arete","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931296/hatfield-arete,1.8,-1,Trad,5.9-,1,60,34.02521,-116.15706
Wheezer,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111835916/wheezer,1.0,-1,TR,5.9,1,60,34.02521,-116.15706
"Teething Toy","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931306/teething-toy,-1.0,-1,Trad,5.9,1,60,34.02521,-116.15706
"The Snatch","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859170/the-snatch,2.6,-1,Trad,5.10a,1,50,34.02521,-116.15706
Jughead,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859180/jughead,2.0,-1,Trad,5.10a,1,80,34.02521,-116.15706
"Familial Feud","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931300/familial-feud,1.0,-1,TR,5.10-,1,60,34.02521,-116.15706
"Little Fireman","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871516/little-fireman,2.0,-1,Trad,5.10a/b,1,60,34.02521,-116.15706
"Halfway to Paradise","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721891/halfway-to-paradise,2.3,-1,Trad,"5.10a/b PG13",1,40,34.02521,-116.15706
"Effigy Too","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722845/effigy-too,2.5,-1,Trad,5.10a/b,1,40,34.02521,-116.15706
Nit,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871498/nit,1.0,-1,Trad,"5.10 PG13",1,60,34.02521,-116.15706
Nitwit,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871509/nitwit,1.0,-1,Trad,5.10,1,50,34.02521,-116.15706
"Hatfields and McCoys","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106953353/hatfields-and-mccoys,2.6,-1,Trad,5.10b/c,1,50,34.02521,-116.15706
Crossroads,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107989684/crossroads,2.5,-1,Trad,5.10d,1,40,34.02521,-116.15706
"No Mistake or Big Pancake","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721897/no-mistake-or-big-pancake,2.5,-1,Trad,5.11a,1,60,34.02521,-116.15706
Mis-Matched,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931290/mis-matched,0.0,-1,TR,5.11a/b,1,50,34.02521,-116.15706
Misfits,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724108/misfits,3.1,-1,Trad,5.11a/b,1,60,34.02521,-116.15706
"Solo Dog","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722668/solo-dog,2.8,-1,Trad,5.11b,1,60,34.02521,-116.15706
"The Real McCoy","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106936638/the-real-mccoy,3.0,-1,TR,5.12b/c,1,60,34.02521,-116.15706
Palm-U-Granite,"Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724621/palm-u-granite,1.6,-1,Trad,5.7,1,50,34.02489,-116.1578
"Swing Low","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724909/swing-low,2.1,-1,Sport,5.7,1,60,34.02489,-116.1578
"White Fang","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112875378/white-fang,1.8,-1,Trad,5.7+,1,60,34.02489,-116.1578
"Fun Stuff","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724327/fun-stuff,2.4,-1,Trad,5.8,1,60,34.02489,-116.1578
"Fun with a Gun","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106954921/fun-with-a-gun,1.7,-1,Trad,5.8,1,60,34.02489,-116.1578
"The Sound of One Shoe Tapping","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722311/the-sound-of-one-shoe-tapping,2.1,-1,Trad,5.8,1,90,34.02489,-116.1578
"W. A. C.","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722314/w-a-c,1.9,-1,Trad,5.8,1,90,34.02489,-116.1578
"Raging Intensity","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725683/raging-intensity,2.1,-1,Trad,5.8,1,60,34.02489,-116.1578
"Hang Ten","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859225/hang-ten,1.5,-1,Trad,5.9-,1,80,34.02489,-116.1578
"Tofu the Dwarf","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724618/tofu-the-dwarf,1.5,-1,Trad,5.9,1,50,34.02489,-116.1578
"R. A. F.","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722329/r-a-f,2.0,-1,Trad,5.9,1,70,34.02489,-116.1578
Pepasan,"Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722332/pepasan,1.9,-1,Trad,5.9,1,70,34.02489,-116.1578
"Hot Knife","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859209/hot-knife,1.7,-1,Trad,5.10a,1,25,34.02489,-116.1578
"Echo Buttress","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859200/echo-buttress,2.0,-1,TR,5.10b,1,60,34.02489,-116.1578
"Battle of Britain (aka Penelope Street)","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859205/battle-of-britain-aka-penelope-street,1.8,-1,Trad,5.10b/c,1,80,34.02489,-116.1578
"Santa's Little Helpers","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106284705/santas-little-helpers,1.5,-1,Trad,5.11a,1,60,34.02489,-116.1578
"Pinky Lee","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105802175/pinky-lee,2.0,-1,Trad,5.11a,1,50,34.02489,-116.1578
"Porky Pig","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106041414/porky-pig,1.3,-1,TR,5.11b,1,50,34.02489,-116.1578
"Pigs on the Wing","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106629461/pigs-on-the-wing,1.5,-1,Trad,"5.11b/c PG13",1,70,34.02489,-116.1578
"Chips Ahoy","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105821540/chips-ahoy,1.3,-1,Trad,5.7,1,60,34.0242,-116.1582
Unknown,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107576213/unknown,1.0,-1,Trad,"5.7 PG13",1,100,34.0242,-116.1582
Allergy,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722536/allergy,1.0,-1,Trad,5.7,1,50,34.0242,-116.1582
Sabretooth,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859248/sabretooth,2.0,-1,Trad,5.7,1,50,34.0242,-116.1582
"Bonzo Dog Band","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722320/bonzo-dog-band,1.9,-1,Trad,5.7,1,60,34.0242,-116.1582
"Statute of Limbitations","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871523/statute-of-limbitations,1.0,-1,TR,5.8-,1,30,34.0242,-116.1582
"Range Wars","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229647/range-wars,1.0,-1,Trad,5.8,1,60,34.0242,-116.1582
"Bacon Flake","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724579/bacon-flake,2.2,-1,"Trad, TR",5.8,1,30,34.0242,-116.1582
"Flake and Bake","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722539/flake-and-bake,1.7,-1,Trad,5.8,1,50,34.0242,-116.1582
"Central Pilar of Finley","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229693/central-pilar-of-finley,1.0,-1,Trad,"5.8 R",1,50,34.0242,-116.1582
R.M.L.,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723937/rml,2.4,-1,Trad,5.9,1,50,34.0242,-116.1582
"Sitting Here in Limbo","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722533/sitting-here-in-limbo,2.5,-1,Trad,5.9,1,50,34.0242,-116.1582
"Ass of Dog","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859242/ass-of-dog,1.8,-1,Trad,5.9,1,50,34.0242,-116.1582
"Horny Corner","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859255/horny-corner,2.5,-1,Trad,5.9,1,60,34.0242,-116.1582
"Axe of Dog","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725272/axe-of-dog,2.2,-1,Trad,5.10a,1,60,34.0242,-116.1582
F.U.N.,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106653299/fun,1.0,-1,TR,5.10a,1,50,34.0242,-116.1582
"Pocket Veto","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859263/pocket-veto,2.0,-1,Trad,5.10a,1,80,34.0242,-116.1582
"C.S. Special","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723934/cs-special,2.4,-1,Trad,5.10b,1,50,34.0242,-116.1582
"TM's Terror","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859234/tms-terror,2.0,-1,Trad,5.10b,1,50,34.0242,-116.1582
"Out on a Limb","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722530/out-on-a-limb,2.2,-1,Trad,5.10b/c,1,50,34.0242,-116.1582
"Cactus Pricks","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229703/cactus-pricks,1.0,-1,Trad,5.10b/c,1,60,34.0242,-116.1582
Atari,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859238/atari,1.0,-1,Trad,5.10c,1,60,34.0242,-116.1582
"Possessed by Elvis","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724585/possessed-by-elvis,1.5,-1,Trad,5.10c,1,40,34.0242,-116.1582
"J.B.'s Variation","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107536373/jbs-variation,1.0,-1,TR,5.10d,1,50,34.0242,-116.1582
"Life and Limb","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109723524/life-and-limb,2.0,-1,"Trad, TR",5.11a,1,50,34.0242,-116.1582
"Fear of Dogs","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107007720/fear-of-dogs,2.4,-1,Trad,5.11a,1,60,34.0242,-116.1582
Gordon-Bartlett,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105873914/gordon-bartlett,1.5,-1,Trad,5.11a,1,40,34.0242,-116.1582
"Sicker than Jezouin","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725743/sicker-than-jezouin,1.7,-1,Trad,5.11-,1,30,34.0242,-116.1582
"Poodle Skirt","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725740/poodle-skirt,0.5,-1,Trad,5.11c,1,30,34.0242,-116.1582
"Barbed Wire","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229655/barbed-wire,1.0,-1,TR,5.11c,1,60,34.0242,-116.1582
"Fear of God","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106043825/fear-of-god,2.1,-1,Trad,5.11c,1,60,34.0242,-116.1582
"Sugar Cube","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229719/sugar-cube,2.0,-1,TR,5.11c,1,30,34.0242,-116.1582
"The Riddler","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107089960/the-riddler,2.5,-1,Trad,5.12a,1,50,34.0242,-116.1582
"High Wire","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229665/high-wire,2.0,-1,Trad,"5.12a PG13",1,60,34.0242,-116.1582
"Bucket Brigade","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724609/bucket-brigade,1.6,-1,Trad,5.7,1,40,34.02451,-116.15802
"Deceptive Corner","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724612/deceptive-corner,1.9,-1,Trad,5.7,1,70,34.02451,-116.15802
"Boulder Dash","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722575/boulder-dash,2.4,-1,Trad,5.9,1,50,34.02451,-116.15802
Undercover,"Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106043832/undercover,2.0,-1,Trad,5.10a,1,60,34.02451,-116.15802
"Death On The Nile","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724870/death-on-the-nile,2.1,-1,Trad,5.10a,1,50,34.02451,-116.15802
"Ocean of Night (aka Out to Grunge)","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723355/ocean-of-night-aka-out-to-grunge,2.8,-1,Trad,5.10b/c,1,70,34.02451,-116.15802
"Larry (aka Out To Lunch)","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107381940/larry-aka-out-to-lunch,2.1,-1,Sport,5.11a,1,50,34.02451,-116.15802
"Big Moe","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722572/big-moe,3.6,-1,Trad,"5.11a R",1,50,34.02451,-116.15802
"Little Moe","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106385634/little-moe,1.7,-1,Trad,5.11a,1,60,34.02451,-116.15802
Curly,"Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106289051/curly,2.1,-1,Sport,5.11-,1,50,34.02451,-116.15802
"Ground Up or Shut Up (aka Poppycock)","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106359304/ground-up-or-shut-up-aka-poppycock,2.9,-1,Sport,5.11,1,60,34.02451,-116.15802
"Bigger Moe","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107807399/bigger-moe,3.0,-1,TR,5.11+,1,60,34.02451,-116.15802
Moetown,"Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106385617/moetown,2.8,-1,Trad,5.12a,1,60,34.02451,-116.15802
"Checkpoint Charlie","Chongo Boulder > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105807768/checkpoint-charlie,2.0,-1,TR,5.10d,1,18,34.0244,-116.158
Flakenstein,"Chongo Boulder > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105807782/flakenstein,1.0,-1,TR,5.11a,1,18,34.0244,-116.158
"Sunset Arete","Chongo Boulder > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105807775/sunset-arete,2.0,-1,TR,5.12a,1,18,34.0244,-116.158
"The Pincher","Ben Dover Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106544607/the-pincher,2.0,-1,Sport,5.9,1,30,34.02545,-116.15859
"Ben Dover","Ben Dover Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106544588/ben-dover,2.1,-1,Sport,5.10b,1,30,34.02545,-116.15859
"Eileen Dover","Ben Dover Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106544622/eileen-dover,2.4,-1,Sport,5.10c,1,50,34.02545,-116.15859
"Go For Broke","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722479/go-for-broke,1.4,-1,Trad,5.8,1,,34.0272,-116.153
"Top 40 To Middle Toilet","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859670/top-40-to-middle-toilet,1.0,-1,Trad,5.9-,1,80,34.0272,-116.153
"Perverts in Power","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107953756/perverts-in-power,1.0,-1,Trad,"5.9 R",1,150,34.0272,-116.153
"Torturer's Apprentice","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859675/torturers-apprentice,2.8,-1,Trad,5.10b,1,160,34.0272,-116.153
"Crash Course","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722482/crash-course,2.0,-1,Trad,5.10b,1,,34.0272,-116.153
"Connie's Big Step","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107953710/connies-big-step,2.0,-1,Trad,"5.10c R",1,150,34.0272,-116.153
"Feeling Groovy","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859691/feeling-groovy,1.0,-1,Trad,5.10c,1,60,34.0272,-116.153
"Compassion of the Elephants","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722485/compassion-of-the-elephants,2.8,-1,Trad,5.10c,1,100,34.0272,-116.153
"Trespassers Will Be Violated","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723814/trespassers-will-be-violated,2.8,-1,Trad,5.10c,1,120,34.0272,-116.153
"Sky's the Limit","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111428738/skys-the-limit,3.0,-1,Sport,5.11a,3,200,34.0272,-116.153
"Abstract Roller Disco","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723631/abstract-roller-disco,2.2,-1,Trad,"5.11a PG13",1,100,34.0272,-116.153
"Tin God","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723901/tin-god,1.8,-1,Trad,5.11a/b,1,80,34.0272,-116.153
Skyfall,"SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111428747/skyfall,1.0,-1,TR,5.11b,1,70,34.0272,-116.153
"Groundhog Day","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723802/groundhog-day,3.0,-1,Trad,5.11c,1,95,34.0272,-116.153
"Tim's Valentine","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660862/tims-valentine,2.1,-1,Sport,5.7,1,60,34.0265,-116.152
"Remembering Marina","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660868/remembering-marina,2.4,-1,Sport,5.10a,1,60,34.0265,-116.152
"Fresh Step","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660878/fresh-step,1.6,-1,TR,5.10a,1,60,34.0265,-116.152
"Out of Order","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660933/out-of-order,2.4,-1,Sport,5.10c,1,50,34.0265,-116.152
Uppercut,"SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106662064/uppercut,2.6,-1,Trad,5.10c,1,100,34.0265,-116.152
"Broken Hearted","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106661331/broken-hearted,1.8,-1,Sport,5.10c,1,100,34.0265,-116.152
Alibi,"SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660927/alibi,2.2,-1,Sport,5.11a/b,1,50,34.0265,-116.152
"Witness Stand","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107935593/witness-stand,3.0,-1,Sport,5.11b,1,50,34.0265,-116.152
"Roast Leg of Chair","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112551708/roast-leg-of-chair,2.0,-1,Trad,"5.7 PG13",1,130,34.0261,-116.1507
"Right Between the Eyes","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105799298/right-between-the-eyes,2.7,-1,Trad,5.7,1,70,34.0261,-116.1507
"Monkey Business","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105799313/monkey-business,2.1,-1,Trad,5.8,1,45,34.0261,-116.1507
"White Line Fever","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860259/white-line-fever,0.0,-1,Trad,5.9,1,40,34.0261,-116.1507
